Step = 10

Output time:             19.081 sec

Total time:            4364.199 sec

--------------------------------------------------
Step = 1010

Force time:            3730.677 sec
Mobility time:          482.683 sec
Integration time:      3602.302 sec
Cross-slip time:          0.064 sec
Collision time:          11.659 sec
Topology time:            6.343 sec
Remesh time:              0.038 sec
Output time:             19.272 sec

Total time:            4404.093 sec

--------------------------------------------------
Step = 1020

Force time:            3767.297 sec
Mobility time:          487.468 sec
Integration time:      3637.360 sec
Cross-slip time:          0.065 sec
Collision time:          11.773 sec
Topology time:            6.404 sec
Remesh time:              0.038 sec
Output time:             19.462 sec

Total time:            4447.386 sec

--------------------------------------------------
Step = 1030

Force time:            3805.428 sec
Mobility time:          492.712 sec
Integration time:      3674.031 sec
Cross-slip time:          0.065 sec
Collision time:          11.888 sec
Topology time:            6.466 sec
Remesh time:              0.039 sec
Output time:             19.653 sec

Total time:            4492.623 sec

--------------------------------------------------
Step = 1040

Force time:            3842.106 sec
Mobility time:          497.011 sec
Integration time:      3709.404 sec
Cross-slip time:          0.066 sec
Collision time:          12.003 sec
Topology time:            6.529 sec
Remesh time:              0.039 sec
Output time:             19.845 sec

Total time:            4535.411 sec

--------------------------------------------------
Step = 1050

Force time:            3880.826 sec
Mobility time:          502.413 sec
Integration time:      3748.610 sec
Cross-slip time:          0.067 sec
Collision time:          12.117 sec
Topology time:            6.591 sec
Remesh time:              0.039 sec
Output time:             20.035 sec

Total time:            4581.319 sec

--------------------------------------------------
Step = 1060

Force time:            3910.590 sec
Mobility time:          505.656 sec
Integration time:      3775.606 sec
Cross-slip time:          0.067 sec
Collision time:          12.232 sec
Topology time:            6.654 sec
Remesh time:              0.040 sec
Output time:             20.226 sec

Total time:            4616.107 sec

--------------------------------------------------
Step = 1070

Force time:            3949.758 sec
Mobility time:          510.800 sec
Integration time:      3814.502 sec
Cross-slip time:          0.068 sec
Collision time:          12.346 sec
Topology time:            6.716 sec
Remesh time:              0.040 sec
Output time:             20.417 sec

Total time:            4662.264 sec

--------------------------------------------------
Step = 1080

Force time:            3984.726 sec
Mobility time:          515.491 sec
Integration time:      3848.029 sec
Cross-slip time:          0.069 sec
Collision time:          12.461 sec
Topology time:            6.779 sec
Remesh time:              0.040 sec
Output time:             20.607 sec

Total time:            4703.720 sec

--------------------------------------------------
Step = 1090

Force time:            4021.420 sec
Mobility time:          520.532 sec
Integration time:      3884.169 sec
Cross-slip time:          0.069 sec
Collision time:          12.575 sec
Topology time:            6.841 sec
Remesh time:              0.041 sec
Output time:             20.799 sec

Total time:            4747.255 sec

--------------------------------------------------
Step = 1100

Force time:            4058.257 sec
Mobility time:          525.629 sec
Integration time:      3919.866 sec
Cross-slip time:          0.070 sec
Collision time:          12.690 sec
Topology time:            6.903 sec
Remesh time:              0.041 sec
Output time:             20.990 sec

Total time:            4791.058 sec

--------------------------------------------------
Step = 1110

Force time:            4089.345 sec
Mobility time:          529.486 sec
Integration time:      3949.798 sec
Cross-slip time:          0.070 sec
Collision time:          12.805 sec
Topology time:            6.965 sec
Remesh time:              0.042 sec
Output time:             21.181 sec

Total time:            4827.767 sec

--------------------------------------------------
Step = 1120

Force time:            4123.635 sec
Mobility time:          533.263 sec
Integration time:      3982.242 sec
Cross-slip time:          0.071 sec
Collision time:          12.919 sec
Topology time:            7.027 sec
Remesh time:              0.042 sec
Output time:             21.373 sec

Total time:            4867.666 sec

--------------------------------------------------
Step = 1130

Force time:            4160.372 sec
Mobility time:          538.143 sec
Integration time:      4017.734 sec
Cross-slip time:          0.072 sec
Collision time:          13.034 sec
Topology time:            7.089 sec
Remesh time:              0.042 sec
Output time:             21.565 sec

Total time:            4911.094 sec

--------------------------------------------------
Step = 1140

Force time:            4198.369 sec
Mobility time:          542.545 sec
Integration time:      4053.387 sec
Cross-slip time:          0.072 sec
Collision time:          13.149 sec
Topology time:            7.152 sec
Remesh time:              0.043 sec
Output time:             21.756 sec

Total time:            4955.277 sec

--------------------------------------------------
Step = 1150

Force time:            4233.649 sec
Mobility time:          547.166 sec
Integration time:      4087.275 sec
Cross-slip time:          0.073 sec
Collision time:          13.264 sec
Topology time:            7.214 sec
Remesh time:              0.043 sec
Output time:             21.948 sec

Total time:            4996.980 sec

--------------------------------------------------
Step = 1160

Force time:            4267.397 sec
Mobility time:          550.690 sec
Integration time:      4119.624 sec
Cross-slip time:          0.074 sec
Collision time:          13.378 sec
Topology time:            7.276 sec
Remesh time:              0.043 sec
Output time:             22.139 sec
